"id","district_id","name"
"3","3","PONDOK RAJEG"
"6","3","KARADENAN"
"9","3","HARAPANJAYA"
"12","3","NANGGEWER"
"15","3","NANGGEWER MEKAR"
"18","3","CIBINONG"
"21","3","PAKANSARI"
"24","3","TENGAH"
"27","3","SUKAHATI"
"30","3","CIRIUNG"
"33","3","CIRIMEKAR"
"36","3","PABUARAN"
"39","3","PABUARAN MEKAR"
"42","6","WANAHERANG"
"45","6","BOJONG KULUR"
"48","6","CIANGSANA"
"51","6","GUNUNG PUTRI"
"54","6","BOJONG NANGKA"
"57","6","TLAJUNG UDIK"
"60","6","CICADAS"
"63","6","CIKEAS UDIK"
"66","6","NAGRAK"
"69","6","KARANGGAN"
"72","9","PUSPANEGARA"
"75","9","KARANG ASEM BARAT"
"78","9","PUSPASARI"
"81","9","CITEUREUP"
"84","9","LEUWINUTUG"
"87","9","TAJUR"
"90","9","SANJA"
"93","9","KARANG ASEM TIMUR"
"96","9","TARIKOLOT"
"99","9","GUNUNGSARI"
"102","9","TANGKIL"
"105","9","SUKAHATI"
"108","9","HAMBALANG"
"111","9","PASIRMUKTI"
"114","12","GUNUNGGEULIS"
"117","12","CILEBUT TIMUR"
"120","12","CILEBUT BARAT"
"123","12","CIBANON"
"126","12","NAGRAK"
"129","12","SUKATANI"
"132","12","SUKARAJA"
"135","12","CIKEAS"
"138","12","PASIR JAMBU"
"141","12","CIMANDALA"
"144","12","CIJUJUNG"
"147","12","CADASNGAMPAR"
"150","12","PASIRLAJA"
"153","15","CIJAYANTI"
"156","15","SUMURBATU"
"159","15","SENTUL"
"162","15","KARANGTENGAH"
"165","15","CIPAMBUAN"
"168","15","KADUMANGGU"
"171","15","CITARINGGUL"
"174","15","BABAKAN MADANG"
"177","15","BOJONG KONENG"
"180","18","SUKAMAJU"
"183","18","SIRNAGALIH"
"186","18","SINGAJAYA"
"189","18","SUKASIRNA"
"192","18","SUKANEGARA"
"195","18","SUKAMANAH"
"198","18","WENINGGALIH"
"201","18","CIBODAS"
"204","18","JONGGOL"
"207","18","BENDUNGAN"
"210","18","SINGASARI"
"213","18","BALEKAMBANG"
"216","18","SUKAJAYA"
"219","18","SUKAGALIH"
"222","21","PASIRANGIN"
"225","21","MEKARSARI"
"228","21","MAMPIR"
"231","21","DAYEUH"
"234","21","GANDOANG"
"237","21","JATISARI"
"240","21","CILEUNGSI KIDUL"
"243","21","CIPEUCANG"
"246","21","SITUSARI"
"249","21","CIPENJO"
"252","21","LIMUSNUNGGAL"
"255","21","CILEUNGSI"
"258","24","KARYAMEKAR"
"261","24","BABAKANRADEN"
"264","24","CIKUTAMAHI"
"267","24","KUTAMEKAR"
"270","24","CARIU"
"273","24","MEKARWANGI"
"276","24","BANTARKUNING"
"279","24","SUKAJADI"
"282","24","TEGALPANJANG"
"285","24","CIBATUTIGA"
"288","27","WARGAJAYA"
"291","27","PABUARAN"
"294","27","SUKADAMAI"
"297","27","SUKAWANGI"
"300","27","CIBADAK"
"303","27","SUKARESMI"
"306","27","SUKAMULYA"
"309","27","SUKAHARJA"
"312","27","SIRNAJAYA"
"315","27","SUKAMAKMUR"
"318","30","PARUNG"
"321","30","IWUL"
"324","30","BOJONGSEMPU"
"327","30","WARU"
"330","30","COGREG"
"333","30","PAMEGARSARI"
"336","30","WARUJAYA"
"339","30","BOJONGINDAH"
"342","30","JABONMEKAR"
"345","33","CIDOKOM"
"348","33","PADURENAN"
"351","33","PENGASINAN"
"354","33","CURUG"
"357","33","GUNUNGSINDUR"
"360","33","JAMPANG"
"363","33","CIBADUNG"
"366","33","CIBINONG"
"369","33","RAWAKALONG"
"372","33","PABUARAN"
"375","36","ATANG SENJAYA"
"378","36","BOJONG"
"381","36","PARAKANJAYA"
"384","36","KEMANG"
"387","36","PABUARAN"
"390","36","SEMPLAK BARAT"
"393","36","JAMPANG"
"396","36","PONDOK UDIK"
"399","36","TEGAL"
"402","39","PABUARAN"
"405","39","BOJONGBARU"
"408","39","CIMANGGIS"
"411","39","SUSUKAN"
"414","39","RAGAJAYA"
"417","39","KEDUNGWARINGIN"
"420","39","WARINGINJAYA"
"423","39","RAWAPANJANG"
"426","39","BOJONGGEDE"
"429","42","LEUWILIANG"
"432","42","PURASARI"
"435","42","KARYASARI"
"438","42","PABANGBON"
"441","42","KARACAK"
"444","42","BARENGKOK"
"447","42","LEUWIMEKAR"
"450","42","PURASEDA"
"453","42","CIBEBER I"
"456","42","CIBEBER II"
"459","42","KAREHKEL"
"462","45","CIAMPEA"
"465","45","CINANGKA"
"468","45","CIHIDEUNGUDIK"
"471","45","BOJONGJENGKOL"
"474","45","TEGALWARU"
"477","45","CIBUNTU"
"480","45","CICADAS"
"483","45","CIBADAK"
"486","45","BOJONGRANGKAS"
"489","45","CIHIDEUNGHILIR"
"492","45","CIBANTENG"
"495","45","BENTENG"
"498","45","CIAMPEA UDIK"
"501","48","SITU UDIK"
"504","48","SITU ILIR"
"507","48","CEMPLANG"
"510","48","CIBATOK I"
"513","48","CIARUTEUN UDIK"
"516","48","LEUWEUNGKOLOT"
"519","48","CIMANGGU I"
"522","48","CIMANGGU II"
"525","48","DUKUH"
"528","48","CIJUJUNG"
"531","48","CIARUTEUN ILIR"
"534","48","CIBATOK II"
"537","48","SUKAMAJU"
"540","48","GALUGA"
"543","48","GIRIMULYA"
"546","51","PURWABAKTI"
"549","51","CIBUNIAN"
"552","51","CIBITUNGWETAN"
"555","51","GUNUNGMENYAN"
"558","51","GUNUNGBUNDER II"
"561","51","PASAREAN"
"564","51","CIMAYANG"
"567","51","PAMIJAHAN"
"570","51","CIBENING"
"573","51","GUNUNGBUNDER I"
"576","51","CIBITUNG KULON"
"579","51","GUNUNG PICUNG"
"582","51","CIASIHAN"
"585","51","GUNUNGSARI"
"588","51","CIASMARA"
"591","54","RUMPIN"
"594","54","LEUWIBATU"
"597","54","CIDOKOM"
"600","54","GOBANG"
"603","54","CIBODAS"
"606","54","RABAK"
"609","54","KAMPUNGSAWAH"
"612","54","CIPINANG"
"615","54","SUKASARI"
"618","54","TAMANSARI"
"621","54","KERTAJAYA"
"624","54","SUKAMULYA"
"627","54","MEKARSARI"
"630","54","MEKARJAYA"
"633","57","CURUG"
"636","57","PANGRADIN"
"639","57","KALONGSAWAH"
"642","57","SIPAK"
"645","57","JASINGA"
"648","57","KOLEANG"
"651","57","CIKOPOMAYAK"
"654","57","SETU"
"657","57","BARENGKOK"
"660","57","BAGOANG"
"663","57","PANGAUR"
"666","57","PAMAGERSARI"
"669","57","JUGALA JAYA"
"672","57","TEGALWANGI"
"675","57","NEGLASARI"
"678","57","WIRAJAYA"
"681","60","JAGABAYA"
"684","60","GOROWONG"
"687","60","DAGO"
"690","60","PINGKU"
"693","60","CIKUDA"
"696","60","PARUNGPANJANG"
"699","60","LUMPANG"
"702","60","CIBUNAR"
"705","60","JAGABITA"
"708","60","GINTUNGCILEJET"
"711","60","KABASIRAN"
"714","63","MALASARI"
"717","63","CURUGBITUNG"
"720","63","CISARUA"
"723","63","BANTARKARET"
"726","63","HAMBARO"
"729","63","KALONGLIUD"
"732","63","NANGGUNG"
"735","63","PARAKANMUNCANG"
"738","63","PANGKALJAYA"
"741","63","SUKALUYU"
"744","63","BATU TULIS"
"747","66","SUKAMAJU"
"750","66","CIGUDEG"
"753","66","BUNAR"
"756","66","BANYURESMI"
"759","66","CINTAMANIK"
"762","66","ARGAPURA"
"765","66","BANGUNJAYA"
"768","66","RENGASJAJAR"
"771","66","BATUJAJAR"
"774","66","WARGAJAYA"
"777","66","SUKARAKSA"
"780","66","BANYUWANGI"
"783","66","BANYUASIH"
"786","66","MEKARJAYA"
"789","66","TEGALLEGA"
"792","69","TAPOS"
"795","69","CIOMAS"
"798","69","BATOK"
"801","69","BABAKAN"
"804","69","TENJO"
"807","69","CILAKU"
"810","69","SINGABRAJA"
"813","69","SINGABANGSA"
"816","69","BOJONG"
"819","72","CILEUNGSI"
"822","72","CITAPEN"
"825","72","CIBEDUG"
"828","72","JAMBULUWUK"
"831","72","BANJARSARI"
"834","72","TELUK PINANG"
"837","72","BANJAR WARU"
"840","72","BENDUNGAN"
"843","72","PANDAN SARI"
"846","72","BOJONG MURNI"
"849","72","BANJAR WANGI"
"852","72","CIAWI"
"855","72","BITUNGSARI"
"858","75","CISARUA"
"861","75","BATULAYANG"
"864","75","JOGJOGAN"
"867","75","CIBEUREUM"
"870","75","CILEMBER"
"873","75","CITEKO"
"876","75","TUGU SELATAN"
"879","75","LEUWIMALANG"
"882","75","KOPO"
"885","75","TUGU UTARA"
"888","78","SUKAMAJU"
"891","78","KUTA"
"894","78","GADOG"
"897","78","SUKAKARYA"
"900","78","MEGAMENDUNG"
"903","78","CIPAYUNG DATAR"
"906","78","SUKAMANAH"
"909","78","SUKAGALIH"
"912","78","CIPAYUNG GIRANG"
"915","78","SUKAMAHI"
"918","78","SUKARESMI"
"921","78","PASIR ANGIN"
"924","81","PASIR MUNCANG"
"927","81","CIMANDE HILIR"
"930","81","CIDERUM"
"933","81","CARINGIN"
"936","81","CIHERANG PONDOK"
"939","81","CINAGARA"
"942","81","CIMANDE"
"945","81","PANCAWATI"
"948","81","MUARA JAYA"
"951","81","BASIR BUNCIR"
"954","81","LEMAH DUHUR"
"957","81","TANGKIL"
"960","84","CIJERUK"
"963","84","CIPELANG"
"966","84","WARUNG MENTENG"
"969","84","TAJUR HALANG"
"972","84","CIPICUNG"
"975","84","CIBALUNG"
"978","84","SUKAHARJA"
"981","84","PALASARI"
"984","84","TANJUNGSARI"
"987","87","PADASUKA"
"990","87","MEKARJAYA"
"993","87","SUKAHARJA"
"996","87","PARAKAN"
"999","87","CIOMAS"
"1002","87","PAGELARAN"
"1005","87","SUKAMAKMUR"
"1008","87","CIAPUS"
"1011","87","KOTA BATU"
"1014","87","LALADON"
"1017","87","CIOMAS RAHAYU"
"1020","90","SUKADAMAI"
"1023","90","CIHERANG"
"1026","90","SINARSARI"
"1029","90","SUKAWENING"
"1032","90","PETIR"
"1035","90","PURWASARI"
"1038","90","CIKARAWANG"
"1041","90","BABAKAN"
"1044","90","DRAMAGA"
"1047","90","NEGLASARI"
"1050","93","SUKAMANTRI"
"1053","93","SIRNAGALIH"
"1056","93","PASIREURIH"
"1059","93","TAMANSARI"
"1062","93","SUKALUYU"
"1065","93","SUKARESMI"
"1068","93","SUKAJAYA"
"1071","93","SUKAJADI"
"1074","96","KLAPANUNGGAL"
"1077","96","BOJONG"
"1080","96","NAMBO"
"1083","96","LULUT"
"1086","96","CIKAHURIPAN"
"1089","96","KEMBANG KUNING"
"1092","96","BANTAR JATI"
"1095","96","LEUWIKARET"
"1098","96","LIGARMUKTI"
"1101","99","PUTAT NUTUG"
"1104","99","CISEENG"
"1107","99","PARIGI MEKAR"
"1110","99","CIBENTANG"
"1113","99","CIBEUTEUNG UDIK"
"1116","99","KARIHKIL"
"1119","99","BABAKAN"
"1122","99","CIHOE"
"1125","99","CIBEUTEUNG MUARA"
"1128","99","KURIPAN"
"1131","102","BANTARJAYA"
"1134","102","BANTARSARI"
"1137","102","PASIRGAOK"
"1140","102","RANCABUNGUR"
"1143","102","MEKARSARI"
"1146","102","CANDALI"
"1149","102","CIMULANG"
"1152","105","CISARUA"
"1155","105","KIARASARI"
"1158","105","SUKAJAYA"
"1161","105","SIPAYUNG"
"1164","105","CILEUKSA"
"1167","105","KIARAPANDAK"
"1170","105","HARKATJAYA"
"1173","105","SUKAMULIH"
"1176","105","PASIR MADANG"
"1179","105","URUG"
"1182","105","JAYARAHARJA"
"1185","108","TANJUNGSARI"
"1188","108","SELAWANGI"
"1191","108","TANJUNGRASA"
"1194","108","ANTAJAYA"
"1197","108","PASIR TANJUNG"
"1200","108","CIBADAK"
"1203","108","SUKARASA"
"1206","108","SIRNASARI"
"1209","108","BUANAJAYA"
"1212","108","SIRNARASA"
"1215","111","TAJURHALANG"
"1218","111","CITAYAM"
"1221","111","SASAK PANJANG"
"1224","111","NANGGERANG"
"1227","111","SUKMAJAYA"
"1230","111","TONJONG"
"1233","111","KALISUREN"
"1236","114","CIGOMBONG"
"1239","114","WATESJAYA"
"1242","114","CIBURUY"
"1245","114","SROGOL"
"1248","114","CISALADA"
"1251","114","TUGUJAYA"
"1254","114","PASIRJAYA"
"1257","114","CIBURAYUT"
"1260","114","CIADEG"
"1263","117","LEUWISADENG"
"1266","117","BABAKAN SADENG"
"1269","117","SADENG KOLOT"
"1272","117","WANGUNJAYA"
"1275","117","KALONG I"
"1278","117","KALONG II"
"1281","117","SADENG"
"1284","117","SIBANTENG"
"1287","120","TAPOS I"
"1290","120","TAPOS II"
"1293","120","CIBITUNG TENGAH"
"1296","120","SITUDAUN"
"1299","120","CINANGNENG"
"1302","120","GUNUNG MALANG"
"1305","120","GUNUNG MULYA"
"1308","123","PALABUHANRATU"
"1311","123","TONJONG"
"1314","123","CITEPUS"
"1317","123","BUNIWANGI"
"1320","123","CIBODAS"
"1323","123","PASIRSUREN"
"1326","123","CIKADU"
"1329","123","CITARIK"
"1332","123","CIMANGGU"
"1335","123","JAYANTI"
"1338","126","CIDADAP"
"1341","126","LOJI"
"1344","126","KERTAJAYA"
"1347","126","CIHAUR"
"1350","126","CIBUNTU"
"1353","126","MEKARASIH"
"1356","126","SANGRAWAYANG"
"1359","129","CIKAKAK"
"1362","129","CIMAJA"
"1365","129","RIDOGALIH"
"1368","129","SUKAMAJU"
"1371","129","CILEUNGSING"
"1374","129","MARGALAKSANA"
"1377","129","SIRNARASA"
"1380","129","GANDASOLI"
"1383","129","CIRENDANG"
"1386","132","BANTARGADUNG"
"1389","132","MANGUNJAYA"
"1392","132","BOJONGGALING"
"1395","132","LIMUSNUNGGAL"
"1398","132","BANTARGEBANG"
"1401","132","BUANAJAYA"
"1404","132","BOYONG SARI"
"1407","135","CISOLOK"
"1410","135","PASIR BARU"
"1413","135","CIKAHURIPAN"
"1416","135","CIKELAT"
"1419","135","CARINGIN"
"1422","135","GUNUNGKARAMAT"
"1425","135","GUNUNGTANJUNG"
"1428","135","KARANGPAPAK"
"1431","135","SIRNARESMI"
"1434","135","CICADAS"
"1437","135","WANAJAYA"
"1440","135","WANGUNSARI"
"1443","135","SUKARAME"
"1446","138","CIKIDANG"
"1449","138","CIKIRAY"
"1452","138","GUNUNGMALANG"
"1455","138","PANGKALAN"
"1458","138","CICAREUH"
"1461","138","TAMAN SARI"
"1464","138","BUMI SARI"
"1467","138","SAMPORA"
"1470","138","NANGKAKONENG"
"1473","138","MEKARNANGKA"
"1476","138","CIJAMBE"
"1479","138","CIKARAE THOYYIBAH"
"1482","141","LENGKONG"
"1485","141","CILANGKAP"
"1488","141","TEGALLEGA"
"1491","141","NEGLASARI"
"1494","141","LANGKAPJAYA"
"1497","144","JAMPANGTENGAH"
"1500","144","PADABEUNGHAR"
"1503","144","BANTARPANJANG"
"1506","144","BOJONGJENGKOL"
"1509","144","NANGERANG"
"1512","144","TANJUNGSARI"
"1515","144","SINDANGRESMI"
"1518","144","PANUMBANGAN"
"1521","144","CIJULANG"
"1524","144","BANTARAGUNG"
"1527","144","BOJONGTIPAR"
"1530","147","WARUNGKIARA"
"1533","147","BOJONGKERTA"
"1536","147","GIRIJAYA"
"1539","147","BANTARKALONG"
"1542","147","HEGARMANAH"
"1545","147","UBRUG"
"1548","147","SIRNAJAYA"
"1551","147","SUKAHARJA"
"1554","147","KERTAMUKTI"
"1557","147","MEKARJAYA"
"1560","147","DAMARRAJA"
"1563","147","TARISI"
"1566","150","CIKEMBAR"
"1569","150","PARAKANLIMA"
"1572","150","BOJONG"
"1575","150","CIMANGGU"
"1578","150","BOJONGKEMBAR"
"1581","150","SUKAMAJU"
"1584","150","CIBATU"
"1587","150","KERTARAHARJA"
"1590","150","SUKAMULYA"
"1593","150","BOJONGRAHARJA"
"1596","153","CIBADAK"
"1599","153","SEKARWANGI"
"1602","153","PAMURUYAN"
"1605","153","KARANGTENGAH"
"1608","153","NEGLASARI"
"1611","153","WARNAJATI"
"1614","153","TENJOJAYA"
"1617","153","CIHEULANG TONGGOH"
"1620","153","SUKASIRNA"
"1623","153","BATUNUNGGAL"
"1626","156","KALAPAREA"
"1629","156","PAWENANG"
"1632","156","NAGRAK UTARA"
"1635","156","CISARUA"
"1638","156","BALEKAMBANG"
"1641","156","BABAKAN PANJANG"
"1644","156","DARMAREJA"
"1647","156","CIHANYAWAR"
"1650","156","NAGRAK SELATAN"
"1653","156","GIRIJAYA"
"1656","159","PARUNGKUDA"
"1659","159","PALASARI HILIR"
"1662","159","KOMPA"
"1665","159","PONDOKKASO LANDEUH"
"1668","159","SUNDAWENANG"
"1671","159","BOJONGKOKOSAN"
"1674","159","LANGENSARI"
"1677","159","BABAKANJAYA"
"1680","162","BOJONGGENTENG"
"1683","162","CIBODAS"
"1686","162","BEREKAH"
"1689","162","CIPANENGAH"
"1692","162","BOJONGGALING"
"1695","165","PARAKAN SALAK"
"1698","165","BOJONG LONGOK"
"1701","165","SUKAKERSA"
"1704","165","SUKATANI"
"1707","165","BOJONGASIH"
"1710","165","LEBAKSARI"
"1713","168","CICURUG"
"1716","168","NYANGKOWEK"
"1719","168","TENJOLAYA"
"1722","168","BENDA"
"1725","168","PASAWAHAN"
"1728","168","CISAAT"
"1731","168","PURWASARI"
"1734","168","CARINGIN"
"1737","168","TENJOAYU"
"1740","168","KUTAJAYA"
"1743","168","MEKARSARI"
"1746","168","BANGBAYANG"
"1749","168","NANGGERANG"
"1752","171","PONDOKASO TONGGOH"
"1755","171","BABAKANPARI"
"1758","171","PONDOKASO TENGAH"
"1761","171","CIDAHU"
"1764","171","TANGKIL"
"1767","171","JAYABAKTI"
"1770","171","GIRIJAYA"
"1773","171","PASIRDOTON"
"1776","174","KALAPANUNGGAL"
"1779","174","PALASARI GIRANG"
"1782","174","PULOSARI"
"1785","174","MAKASARI"
"1788","174","KADUNUNGGAL"
"1791","174","WALANG SARI"
"1794","174","GUNUNGENDUT"
"1797","177","KABANDUNGAN"
"1800","177","CIPEUTEUY"
"1803","177","CIHAMERANG"
"1806","177","TUGUBANDUNG"
"1809","177","MEKARJAYA"
"1812","177","CIANAGA"
"1815","180","WALURAN"
"1818","180","SUKAMUKTI"
"1821","180","CARINGINNUNGGAL"
"1824","180","MEKARMUKTI"
"1827","180","MANGUNJAYA"
"1830","180","WALURAN MANDIRI"
"1833","183","JAMPANGKULON"
"1836","183","BOJONGGENTENG"
"1839","183","CIKARANG"
"1842","183","BOJONGSARI"
"1845","183","NAGRAKSARI"
"1848","183","MEKARJAYA"
"1851","183","TANJUNG"
"1854","183","CIPARAY"
"1857","183","PADAJAYA"
"1860","183","KARANGANYAR"
"1863","183","CIKARANGGEUSAN"
"1866","186","CIEMAS"
"1869","186","CIBENDA"
"1872","186","CIWARU"
"1875","186","MEKARJAYA"
"1878","186","GIRIMUKTI"
"1881","186","TAMANJAYA"
"1884","186","MANDRAJAYA"
"1887","186","SIDAMULYA"
"1890","186","MEKARSAKTI"
"1893","189","KALIBUNDER"
"1896","189","BOJONG"
"1899","189","CIMAHPAR"
"1902","189","SEKARSARI"
"1905","189","SUKALUYU"
"1908","189","BALEKAMBANG"
"1911","189","MEKARWANGI"
"1914","192","SURADE"
"1917","192","JAGAMUKTI"
"1920","192","CITANGLAR"
"1923","192","WANASARI"
"1926","192","SIRNASARI"
"1929","192","KADALEMAN"
"1932","192","GUNUNGSUNGGING"
"1935","192","CIPEUNDEUY"
"1938","192","PASIRIPIS"
"1941","192","BUNIWANGI"
"1944","192","SUKATANI"
"1947","192","KADEMANGAN"
"1950","195","TALAGAMURNI"
"1953","195","BANYUMURNI"
"1956","195","CIBITUNG"
"1959","195","CIDAHU"
"1962","195","CIBODAS"
"1965","195","BANYUWANGI"
"1968","198","CIRACAP"
"1971","198","CIKANGKUNG"
"1974","198","GUNUNGBATU"
"1977","198","PURWASEDAR"
"1980","198","PASIRPANJANG"
"1983","198","MEKARSARI"
"1986","198","UJUNG GENTENG"
"1989","198","PANGUMBAHAN"
"1992","201","CIKUJANG"
"1995","201","GUNUNGGURUH"
"1998","201","CIBENTANG"
"2001","201","SIRNARESMI"
"2004","201","KEBONMANGGU"
"2007","201","CIBOLANG"
"2010","201","MANGKALAYA"
"2013","204","CICANTAYAN"
"2016","204","LEMBURSAWAH"
"2019","204","CIJALINGAN"
"2022","204","CISANDE"
"2025","204","CIMAHI"
"2028","204","HEGARMANAH"
"2031","204","SIKADAMAI"
"2034","204","CIMANGGIS"
"2037","207","GUNUNGJAYA"
"2040","207","SUKASARI"
"2043","207","SUKAMANAH"
"2046","207","CISAAT"
"2049","207","NAGRAK"
"2052","207","BABAKAN"
"2055","207","SUKAMANTRI"
"2058","207","CIBATU"
"2061","207","SELAJAMBE"
"2064","207","PADAASIH"
"2067","207","CIBOLANG KALER"
"2070","207","KUTASIRNA"
"2073","207","SUKARESMI"
"2076","210","KADUDAMPIT"
"2079","210","CITAMIANG"
"2082","210","MUARADUA"
"2085","210","GEDEPANGRANGO"
"2088","210","SUKAMANIS"
"2091","210","UNDRUSBINANGUN"
"2094","210","CIPETIR"
"2097","210","SUKAMAJU"
"2100","210","CIKAHURIPAN"
"2103","213","CARINGIN WETAN"
"2106","213","SUKAMULYA"
"2109","213","CARINGIN KULON"
"2112","213","SEUSEUPAN"
"2115","213","CIJENGKOL"
"2118","213","MEKARJAYA"
"2121","213","TALAGA"
"2124","213","CIKEMBANG"
"2127","213","PASIR DATAR INDAH"
"2130","216","PARUNGSEAH"
"2133","216","SUNDAJAYAGIRANG"
"2136","216","KARAWANG"
"2139","216","WARNASARI"
"2142","216","SUKAJAYA"
"2145","216","PERBAWATI"
"2148","219","PASIRHALANG"
"2151","219","SELAWI"
"2154","219","LANGENSARI"
"2157","219","SUKARAJA"
"2160","219","LIMBANGAN"
"2163","219","CISARUA"
"2166","219","SUKAMEKAR"
"2169","219","SELAWANGI"
"2172","219","MARGALUYU"
"2175","222","KEBONPEDES"
"2178","222","CIKARET"
"2181","222","BOJONGSAWAH"
"2184","222","SASAGARAN"
"2187","222","JAMBENENGGANG"
"2190","225","CIREUNGHAS"
"2193","225","CIPURUT"
"2196","225","BENCOY"
"2199","225","CIKURUTUG"
"2202","225","TEGALPANJANG"
"2205","228","SUKALARANG"
"2208","228","SUKAMAJU"
"2211","228","CIMANGKOK"
"2214","228","TITISAN"
"2217","228","SEMPLAK"
"2220","228","PRIANGANJAYA"
"2223","231","PABUARAN"
"2226","231","CIWALAT"
"2229","231","SIRNASARI"
"2232","231","BANTARSARI"
"2235","231","SUKAJAYA"
"2238","231","CIBADAK"
"2241","231","LEMBUR SAWAH"
"2244","234","PURABAYA"
"2247","234","NEGLASARI"
"2250","234","PAGELARAN"
"2253","234","CIMERANG"
"2256","234","CITAMIANG"
"2259","234","MARGALUYU"
"2262","234","CICUKANG"
"2265","237","NYALINDUNG"
"2268","237","NEGLASARI"
"2271","237","SUKAMAJU"
"2274","237","BOJONGKALONG"
"2277","237","CIJANGKAR"
"2280","237","MEKARSARI"
"2283","237","WANGUNREJA"
"2286","237","CISITU"
"2289","237","BOJONGSARI"
"2292","237","KERTAANGSANA"
"2295","240","GEGERBITUNG"
"2298","240","CIJUREY"
"2301","240","CIENGANG"
"2304","240","KARANGJAYA"
"2307","240","CARINGIN"
"2310","240","SUKAMANAH"
"2313","240","BUNIWANGI"
"2316","243","SAGARANTEN"
"2319","243","CURUGLUHUR"
"2322","243","CIBAREGBEG"
"2325","243","PASANGGRAHAN"
"2328","243","DATARNANGKA"
"2331","243","PUNCAKMANGGIS"
"2334","243","HEGARMANAH"
"2337","243","GUNUNGBENTANG"
"2340","243","SINARBENTANG"
"2343","243","CIBITUNG"
"2346","243","MARGALUYU"
"2349","243","MEKARSARI"
"2352","246","CURUGKEMBAR"
"2355","246","CIMENTENG"
"2358","246","TANJUNGSARI"
"2361","246","SINDANGRAJA"
"2364","246","MEKARTANJUNG"
"2367","246","NAGRAKJAYA"
"2370","246","BOJONG TUGU"
"2373","249","CIDOLOG"
"2376","249","CIPAMINGKIS"
"2379","249","CIKARANG"
"2382","249","TEGALLEGA"
"2385","249","MEKARJAYA"
"2388","252","PADASENANG"
"2391","252","CIDADAP"
"2394","252","BANJARSARI"
"2397","252","HEGARMULYA"
"2400","252","TENJOLAUT"
"2403","252","MEKARTANI"
"2406","255","TEGALBULEUD"
"2409","255","BANGBAYANG"
"2412","255","SUMBERJAYA"
"2415","255","CALINGCING"
"2418","255","NANGELA"
"2421","255","RAMBAY"
"2424","255","BUNIASIH"
"2427","255","SIRNAMEKAR"
"2430","258","CIMANGGU"
"2433","258","SUKAMAJU"
"2436","258","SUKAJADI"
"2439","258","KARANGMEKAR"
"2442","258","BOREGAHINDAH"
"2445","258","SUKAMANAH"
"2448","261","CIAMBAR"
"2451","261","GINANJAR"
"2454","261","WANGUNJAYA"
"2457","261","MUNJUL"
"2460","261","AMBARJAYA"
"2463","261","CIBUNARJAYA"
"2466","264","PAMOYANAN"
"2469","264","SAWAHGEDE"
"2472","264","BOJONGHERANG"
"2475","264","SAYANG"
"2478","264","SOLOKPANDAN"
"2481","264","MUKA"
"2484","264","BABAKAN KARET"
"2487","264","NAGRAK"
"2490","264","SUKAMAJU"
"2493","264","MEKARSARI"
"2496","264","LIMBANGANSARI"
"2499","267","JAMBUDIPA"
"2502","267","CISARANDI"
"2505","267","CIKAROYA"
"2508","267","BUNIKASIH"
"2511","267","CIWALEN"
"2514","267","TEGALLEGA"
"2517","267","SUKAWANGI"
"2520","267","BUNISARI"
"2523","267","SUKAMULYA"
"2526","267","CIEUNDEUR"
"2529","267","MEKARWANGI"
"2532","270","CIPETIR"
"2535","270","CIHAUR"
"2538","270","CIMANGGU"
"2541","270","CIBAREGBEG"
"2544","270","SUKARAHARJA"
"2547","270","PEUTEUYCONDONG"
"2550","270","MAYAK"
"2553","270","CIKONDANG"
"2556","270","CIBOKOR"
"2559","270","SELAGEDANG"
"2562","270","KARANGNUNGGAL"
"2565","270","KANOMAN"
"2568","270","SUKAMAJU"
"2571","270","GIRIMULYA"
"2574","270","CISALAK"
"2577","270","CIBADAK"
"2580","270","SUKAMANAH"
"2583","270","SALAMNUNGGAL"
"2586","273","RANCAGOONG"
"2589","273","SUKASARI"
"2592","273","SIRNAGALIH"
"2595","273","SUKAKERTA"
"2598","273","CIBINONGHILIR"
"2601","273","RAHONG"
"2604","273","MUNJUL"
"2607","273","SINDANGSARI"
"2610","273","CIHARASHAS"
"2613","273","MULYASARI"
"2616","276","CIRANJANG"
"2619","276","SINDANGJAYA"
"2622","276","CIBIUK"
"2625","276","GUNUNGSARI"
"2628","276","KARANGWANGI"
"2631","276","NANGGALAMEKAR"
"2634","276","KERTAJAYA"
"2637","276","SINDANGSARI"
"2640","276","MEKARGALIH"
"2643","279","HEGARMANAH"
"2646","279","BOJONGPICUNG"
"2649","279","CIBARENGKOK"
"2652","279","KEMANG"
"2655","279","SUKAJAYA"
"2658","279","JATI"
"2661","279","CIKONDANG"
"2664","279","SUKARAMA"
"2667","279","SUKARATU"
"2670","279","NEGLASARI"
"2673","279","JATISARI"
"2676","282","SUKAMANAH"
"2679","282","BOJONG"
"2682","282","SINDANGLAKA"
"2685","282","MALEBER"
"2688","282","CIHERANG"
"2691","282","SUKAMANTRI"
"2694","282","SUKASARANA"
"2697","282","SUKASARI"
"2700","282","BABAKANCARINGIN"
"2703","282","SABANDAR"
"2706","282","SINDANGASIH"
"2709","282","SUKATARIS"
"2712","282","LANGENSARI"
"2715","282","HEGARMANAH"
"2718","282","SUKAJADI"
"2721","282","SUKAMULYA"
"2724","285","KADEMANGAN"
"2727","285","BOBOJONG"
"2730","285","JAMALI"
"2733","285","CIKIDANGBAYABANG"
"2736","285","MANDE"
